관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자
44790-00011,읍내2공원,소공원,,충청남도 청양군 청양읍 읍내리 380-1,36.444808,126.800433,2210,,,,,,2012-12-10,충청남도 청양군청,041-940-2386,2022-03-30
44790-00010,읍내1공원,소공원,,충청남도 청양군 청양읍 읍내리 387-1,36.445203,126.799506,1350,,,정자(1개소)+운동시설(3개소),,,2012-12-10,충청남도 청양군청,041-940-2386,2022-03-30
44825-00007,동문공원,근린공원,,충청남도 태안군 태안읍 동문리 32,36.75353265,126.3065883,14200,운동기구(15개),조합놀이대(1개)+시소(2개),파고라(1개소)+평의자(25개소)+등의자(3개소),,,1988-02-17,충청남도 태안군청,041-670-2853,2022-03-30
44825-00030,조각공원,문화공원,,충청남도 태안군 안면읍 승언리 1350-24,36.518033,126.340969,17113,운동기구(8),조합놀이대(1)+그네(1),평벤치(18)+등벤치(7),,,2010-04-20,충청남도 태안군청,041-670-2853,2022-03-30
44825-00013,어린이 03호공원,어린이공원,,충청남도 태안군 태안읍 동문리 898-4,36.745784,126.305077,1779,농구대(1)+운동기구(5개),조합놀이대(1),파고라(1)+벤치(9)+안내판(3개)+음수대(1개소),,CCTV(2개)+가로등(6개),1996-09-25,충청남도 태안군청,041-670-2853,2022-03-30
44825-00014,생태놀이터,어린이공원,,충청남도 태안군 태안읍 동문리 888-6,36.747959,126.306034,1558,운동기구(2개소),조합놀이대(3식),평의자(3)+등의자(6)+음수대(1개소),,CCTV(2개)+가로등(6개),1996-09-25,충청남도 태안군청,041-670-2853,2022-03-30
44825-00015,어린이 05호공원,어린이공원,,충청남도 태안군 태안읍 남문리 706-6,36.747026,126.301352,1593,농구대(1)+운동기구(7개),조합놀이대(1),파고라(2)+벤치(9)+음수대(1개),,CCTV(2개)+가로등(6개),1996-09-25,충청남도 태안군청,041-670-2853,2022-03-30
44825-00016,어린이 06호공원,어린이공원,,충청남도 태안군 태안읍 동문리 682-1,36.757429,126.300269,3340,농구대(1)+운동기구(4개),조합놀이대(1),파고라(3)+벤치(13)+화장실(1개소),,CCTV(6개)+가로등(9개)+안내판(3개),1996-09-25,충청남도 태안군청,041-670-2853,2022-03-30
44825-00017,어린이 07호공원,어린이공원,,충청남도 태안군 태안읍 동문리 431,36.75474496,126.302088,2095,운동기구(4),조합놀이대(1)+흔들놀이대(3)+그네(1)+시소(2)+모험(1)+숲속놀이터(1개소),파고라(2)+벤치(4),,CCTV(6개)+안내판(2개),1988-02-17,충청남도 태안군청,041-670-2853,2022-03-30
44825-00018,어린이 08호공원,어린이공원,,충청남도 태안군 태안읍 동문리 665-6,36.75693586,126.3000842,1805,운동기구(3),조합놀이대(1)+그내(1)+시소(1),파고라(1)+평의자(13)+종합안내판(1)+공원이용 안내판(1),,CCTV(8개)+안내판(4개),1988-02-17,충청남도 태안군청,041-670-2853,2022-03-30
44825-00019,어린이 09호공원,어린이공원,,충청남도 태안군 태안읍 남문리 458-1,36.754286,126.292772,1723,운동기구(5개),조합놀이대(1)+시소(1)+흔들놀이(1),파고라(2)+벤치(9)+음수대(1개),,CCTV(6개)+가로등(6개)+안내판(3개),1988-02-17,충청남도 태안군청,041-670-2853,2022-03-30
44825-00020,어린이 10호공원,어린이공원,,충청남도 태안군 태안읍 남문리 389,36.759591,126.291312,2058,운동기구(6개),조합놀이대(2)+시소(1)+그네(1)+흔들놀이(2),파고라(1)+벤치(2),,CCTV(8개)+가로등(10개),1988-02-17,충청남도 태안군청,041-670-2853,2022-03-30
44825-00023,어린이 13호공원,어린이공원,,충청남도 태안군 안면읍 승언리 1121,36.517019,126.344648,1542,운동기구(5),조합놀이대(1),파고라(1)+벤치(5)+음수대(1),,CCTV(4개)+가로등(1개),1988-02-17,충청남도 태안군청,041-670-2853,2022-03-30
44825-00025,어린이 28호공원,어린이공원,,충청남도 태안군 태안읍 동문리 937,36.7515826,126.3083808,1717,운동기구(2)+농구대(1),조합놀이대(1)+그네(1)+시소(1)+흔들놀이(4),파고라(2)+벤치(4)+수목보호의자(1)+피크닉테이블(3),,CCTV(4개)+가로등(4개)+비상벨(2개),2010-11-10,충청남도 태안군청,041-670-2853,2022-03-30
44825-00029,경이정소공원,소공원,,충청남도 태안군 태안읍 남문리 281-1,36.757117,126.296661,10075,,,,,조경석(1)+로프휀스(362경간)+종합안내 현수막,2012-02-29,충청남도 태안군청,041-670-2853,2022-03-30
44825-00028,남문소공원,소공원,,충청남도 태안군 태안읍 남문리 370,36.758391,126.2938199,876,운동기구(4)+철봉(2),,파고라(1)+평의자(3)+원형의자(4),,가로등(1)+지압시설,2010-07-20,충청남도 태안군청,041-670-2853,2022-03-30
44825-00010,그린근린공원,근린공원,,충청남도 태안군 태안읍 남문리 717,36.744761,126.299679,8749,운동기구(9개소),야외무대(1개소),파고라(2)+의자(13개),조각시설(6개),CCTV(4개)+기념비,1996-09-25,충청남도 태안군청,041-670-2853,2022-03-30
44800-00001,갈산공원(갈산근린1호),근린공원,,충청남도 홍성군 갈산면 상촌리 산12-1,36.60996173,126.5480776,15278,,,,,,1977-03-17,충청남도 홍성군청,041-630-1269,2022-03-30
44800-00002,숲자락근린공원,근린공원,,충청남도 홍성군 홍성읍 남장리 601,36.58650804,126.669452,20371,,,,,,2006-12-11,충청남도 홍성군청,041-630-1269,2022-03-30
44800-00003,석당공원(결성근린1호),근린공원,,충청남도 홍성군 결성면 읍내리 319-1,36.523292,126.545695,122461,,,,,,1977-03-17,충청남도 홍성군청,041-630-1269,2022-03-30
44800-00004,역재방죽공원(홍성근린8호),근린공원,,충청남도 홍성군 홍성읍 고암리 664-2,36.592255,126.676184,66437,,,주차장,문화원,,1996-01-05,충청남도 홍성군청,041-630-1269,2022-03-30
44800-00005,염산공원(광천근린1호),근린공원,,충청남도 홍성군 광천읍 소암리 산34,36.5106231,126.6386421,21682,,,,,,1977-02-17,충청남도 홍성군청,041-630-1269,2022-03-30
44800-00006,옹암공원(광천근린2호),근린공원,,충청남도 홍성군 광천읍 옹암리 산8-1,36.49504297,126.6283553,45305,,,,,,1977-02-17,충청남도 홍성군청,041-630-1269,2022-03-30
44800-00007,월산근린공원,근린공원,,충청남도 홍성군 홍성읍 월산리 849,36.60169908,126.6480531,10182,농구장,조합놀이대,화장실,,,2000-06-17,충청남도 홍성군청,041-630-1269,2022-03-30
44800-00008,고암근린공원,근린공원,,충청남도 홍성군 홍성읍 고암리 1040,36.600225,126.6764468,3214,,,,,,1997-11-29,충청남도 홍성군청,041-630-1269,2022-03-30
44800-00009,홍성산단 1호근린공원,근린공원,,충청남도 홍성군 갈산면 취생리 산133-2,36.628613,126.534556,88483,,,,,,2009-01-28,충청남도 홍성군청,041-630-1269,2022-03-30
44800-00010,노변공원,근린공원,,충청남도 홍성군 홍성읍 대교리 410-2,36.6043428,126.6638341,15667,,,주차장+화장실,,,1985-07-30,충청남도 홍성군청,041-630-1269,2022-03-30
44800-00011,홍주공원(홍성근린6호),근린공원,,충청남도 홍성군 홍성읍 오관리 98,36.60172104,126.6613892,78000,,,주차장+화장실,역사관,,1985-07-30,충청남도 홍성군청,041-630-1269,2022-03-30
44800-00012,해양공원,근린공원,,충청남도 홍성군 서부면 남당리 146-1,36.53267782,126.4820503,15530,,,,,,2007-09-27,충청남도 홍성군청,041-630-1269,2022-03-30
44800-00013,남당공원,근린공원,,충청남도 홍성군 서부면 남당리 160-59,36.53622923,126.4794975,17599,,,,,,2007-09-27,충청남도 홍성군청,041-630-1269,2022-03-30
44800-00014,속동해안공원,근린공원,,충청남도 홍성군 서부면 상황리 629-13,36.57237392,126.4659197,17638,,,,,,2020-06-30,충청남도 홍성군청,041-630-1269,2022-03-30
44800-00015,내포시민1공원(홍북근린1호),근린공원,,충청남도 홍성군 홍북읍 신경리 545,36.660663,126.678872,10035,,,,,,2009-03-20,충청남도 홍성군청,041-630-9593,2022-03-30
44800-00016,내포시민2공원(홍북근린2호),근린공원,,충청남도 홍성군 홍북읍 신경리 547,36.66101698,126.680346,10035,,,,,,2009-03-20,충청남도 홍성군청,041-630-9593,2022-03-30
44800-00017,산학1공원(홍북근린11호),근린공원,,충청남도 홍성군 홍북읍 신경리 198-110일원,36.637261,126.676472,13341,,,,,,2009-03-20,충청남도 홍성군청,041-630-9593,2022-03-30
44800-00018,산학2공원(홍북근린14호),근린공원,,충청남도 홍성군 홍북읍 신경리 198-3일원,36.635625,126.677661,10208,,,,,,2009-03-20,충청남도 홍성군청,041-630-9593,2022-03-30
44800-00019,산학3공원(홍북근린12호),근린공원,,충청남도 홍성군 홍북읍 신경리 198-142일원,36.636937,126.669078,10366,,,,,,2009-03-20,충청남도 홍성군청,041-630-9593,2022-03-30
44800-00020,신리천공원(홍북근린3호),근린공원,,충청남도 홍성군 홍북읍 신경리 934,36.653943,126.681203,107967,,,,,,2009-03-20,충청남도 홍성군청,041-630-9593,2022-03-30
44800-00021,신리천공원(홍북근린5호),근린공원,,충청남도 홍성군 홍북읍 신경리 1172,36.64942104,126.6734093,41109,,,,,,2009-03-20,충청남도 홍성군청,041-630-9593,2022-03-30
44800-00022,자경천1공원(홍북근린6호),근린공원,,충청남도 홍성군 홍북읍 신경리 1201,36.647995,126.675595,17990,배드민턴장,,,,,2009-03-20,충청남도 홍성군청,041-630-9593,2022-03-30
44800-00023,자경천2공원(홍북근린7호),근린공원,,충청남도 홍성군 홍북읍 신경리 1375,36.641984,126.682822,26358,,조합놀이대,화장실,,,2009-03-20,충청남도 홍성군청,041-630-9593,2022-03-30
44800-00024,하산공원(홍북근린9호),근린공원,,충청남도 홍성군 홍북읍 상하리 산15-1,36.641322,126.666229,129340,,,,,,2009-03-20,충청남도 홍성군청,041-630-9593,2022-03-30
44800-00025,한울공원(홍북근린4호),근린공원,,충청남도 홍성군 홍북읍 신경리 1203,36.648897,126.679875,10356,,,,,,2009-03-20,충청남도 홍성군청,041-630-9593,2022-03-30
44800-00026,고암어린이공원,어린이공원,,충청남도 홍성군 홍성읍 고암리 981,36.60081432,126.6745874,1700,,조합놀이대,화장실,,,1996-01-05,충청남도 홍성군청,041-630-1269,2022-03-30
44800-00027,남문공원,어린이공원,,충청남도 홍성군 홍성읍 옥암리 963,36.59653757,126.6548113,2200,,조합놀이대,화장실,,,1985-07-30,충청남도 홍성군청,041-630-1269,2022-03-30
44800-00028,남장어린이공원,어린이공원,,충청남도 홍성군 홍성읍 남장리 111-9,36.5918468,126.665057,3406,,,,,,1996-01-05,충청남도 홍성군청,041-630-1269,2022-03-30
44800-00029,광천4호 어린이공원,어린이공원,,충청남도 홍성군 광천읍 소암리 349-1,36.50098914,126.6364595,8875,,,,,,2018-02-28,충청남도 홍성군청,041-630-1269,2022-03-30
44800-00030,월산어린이공원,어린이공원,,충청남도 홍성군 홍성읍 월산리 858-5,36.60030556,126.6513217,1503,,조합놀이대,,,,2003-03-20,충청남도 홍성군청,041-630-1269,2022-03-30
44800-00031,남장골어린이공원,어린이공원,,충청남도 홍성군 홍성읍 남장리 528,36.587287,126.664108,2099,,조합놀이대,화장실,,,2006-12-11,충청남도 홍성군청,041-630-1269,2022-03-30
44800-00032,숲자락어린이공원,어린이공원,,충청남도 홍성군 홍성읍 남장리 599,36.586978,126.668699,1727,,조합놀이대,,,,2006-12-11,충청남도 홍성군청,041-630-1269,2022-03-30
44800-00033,대교공원(홍성18호),어린이공원,,충청남도 홍성군 홍성읍 대교리 625,36.60289662,126.6729908,1663,,조합놀이대,화장실,,,1985-07-30,충청남도 홍성군청,041-630-1269,2022-03-30
44800-00034,대교제2공원,어린이공원,,충청남도 홍성군 홍성읍 대교리 540,36.60331803,126.6704498,1700,,조합놀이대,화장실,,,1995-02-06,충청남도 홍성군청,041-630-1269,2022-03-30
44800-00035,옥암 1호어린이공원,어린이공원,,충청남도 홍성군 홍성읍 옥암리 1177,36.590758,126.646564,1586,,조합놀이대,,,,2013-07-01,충청남도 홍성군청,041-630-1269,2022-03-30
44800-00036,옥암 2호어린이공원,어린이공원,,충청남도 홍성군 홍성읍 옥암리 1255,36.593095,126.6523459,1612,,조합놀이대,,,,2013-07-01,충청남도 홍성군청,041-630-1269,2022-03-30
44800-00037,옥암어린이공원,어린이공원,,충청남도 홍성군 홍성읍 옥암리 1073,36.59523073,126.657157,2700,,조합놀이대,화장실,,,1999-03-13,충청남도 홍성군청,041-630-1269,2022-03-30
44800-00038,웅덩이공원(홍북3호),어린이공원,,충청남도 홍성군 홍북읍 신경리 948,36.65120033,126.684213,3916,,조합놀이대,,,,2009-03-20,충청남도 홍성군청,041-630-9593,2022-03-30
44800-00039,지형놀이공원(홍북10호),어린이공원,,충청남도 홍성군 홍북읍 신경리 1371,36.645698,126.676651,6945,,조합놀이대,,,,2009-03-20,충청남도 홍성군청,041-630-9593,2022-03-30
44800-00040,구리구리숲공원(홍북1호),어린이공원,,충청남도 홍성군 홍북읍 신경리 720,36.659104,126.684759,5209,,조합놀이대,,,,2009-03-20,충청남도 홍성군청,041-630-9593,2022-03-30
44800-00041,기차바람길공원(홍북6호),어린이공원,,충청남도 홍성군 홍북읍 신경리 975,36.647746,126.6845998,5277,,조합놀이대,,,,2009-03-20,충청남도 홍성군청,041-630-9593,2022-03-30
44800-00042,나뭇잎공원(홍북7호),어린이공원,,충청남도 홍성군 홍북읍 신경리 1069,36.645487,126.685671,1593,,조합놀이대,,,,2009-03-20,충청남도 홍성군청,041-630-9593,2022-03-30
44800-00043,모래언덕공원(홍북11호),어린이공원,,충청남도 홍성군 홍북읍 신경리 1429,36.63999846,126.683958,1845,,조합놀이대,,,,2009-03-20,충청남도 홍성군청,041-630-9593,2022-03-30
44800-00044,물빛공원(홍북9호),어린이공원,,충청남도 홍성군 홍북읍 신경리 1334,36.641116,126.686244,1840,,조합놀이대,,,,2009-03-20,충청남도 홍성군청,041-630-9593,2022-03-30
44800-00045,방울숲공원(홍북2호),어린이공원,,충청남도 홍성군 홍북읍 신경리 803,36.65942234,126.685398,1704,,조합놀이대,,,,2009-03-20,충청남도 홍성군청,041-630-9593,2022-03-30
44800-00046,숲속마을놀이터공원(홍북5호),어린이공원,,충청남도 홍성군 홍북읍 신경리 1128,36.648595,126.686977,3160,,조합놀이대,,,,2009-03-20,충청남도 홍성군청,041-630-9593,2022-03-30
44800-00047,숲소리놀이터공원(홍북8호),어린이공원,,충청남도 홍성군 홍북읍 신경리 1278,36.642799,126.685816,2076,,조합놀이대,,,,2009-03-20,충청남도 홍성군청,041-630-9593,2022-03-30
44800-00048,숲속소리공원(홍북4호),어린이공원,,충청남도 홍성군 홍북읍 신경리 1074,36.650199,126.686744,1756,,조합놀이대,,,,2009-03-20,충청남도 홍성군청,041-630-9593,2022-03-30
44800-00049,숲속의성공원(홍북12호),어린이공원,,충청남도 홍성군 홍북읍 신경리 1503,36.639445,126.685272,1976,,조합놀이대,,,,2009-03-20,충청남도 홍성군청,041-630-9593,2022-03-30
44800-00050,웅덩이공원(홍북3호),어린이공원,,충청남도 홍성군 홍북읍 신경리 948,36.65120033,126.684213,3916,,조합놀이대,,,,2009-03-20,충청남도 홍성군청,041-630-9593,2022-03-30
44800-00051,지형놀이공원(홍북10호),어린이공원,,충청남도 홍성군 홍북읍 신경리 1371,36.645698,126.676651,6945,,조합놀이대,,,,2009-03-20,충청남도 홍성군청,041-630-9593,2022-03-30
44800-00052,홍주숲공원,어린이공원,,충청남도 홍성군 홍성읍 소향리 393-103,36.364347,126.382915,98849,,,,,,2021-08-17,충청남도 홍성군청,041-630-1269,2022-03-30
44800-00053,광천생활체육공원(광천1호),체육공원,,충청남도 홍성군 광천읍 광천리 32-4,36.50626006,126.6350386,87005,축구장+국궁장+테니스장+족구장+농구장,,주차장+화장실,,,2000-06-17,충청남도 홍성군청,041-630-1269,2022-03-30
